226:3,1,2,9,9,8,9,9,4,1,9,7,2,9,8,5,3,6,9,4,6,8,8,2,8,9,8,1,2,7
227:2,3,8,4,4,4,2,8,3,1,2,5,8,4,4,3,4,4,9,6,7,9,3,9,7,8,5,7,6,2
228:9,7,9,5,4,3,3,2,7,7,4,8,6,5,3,7,5,1,4,4,6,7,6,4,9,2,5,8,7,1
229:6,1,2,2,1,3,2,1,2,1,7,1,4,8,8,1,4,4,4,7,2,3,2,6,1,9,7,8,4,2
230:4,8,2,6,5,9,5,1,9,7,4,4,2,8,2,8,5,8,7,5,2,6,3,6,4,7,6,1,1,1
231:8,2,9,5,8,4,1,8,2,5,3,5,9,9,5,6,1,7,6,8,2,7,1,2,7,9,9,2,6,7
232:6,8,1,3,9,9,2,9,1,1,1,5,9,9,2,6,7,9,3,2,4,4,6,4,5,4,4,5,9,5
233:6,8,1,8,9,9,7,3,6,3,5,4,8,2,6,3,7,9,1,4,4,1,3,4,1,2,3,6,9,7
234:6,8,4,6,6,2,1,2,3,3,5,7,5,4,8,8,5,5,5,6,5,1,6,5,5,8,6,8,4,2
235:8,1,5,8,4,4,1,5,1,4,2,4,6,2,7,5,9,2,7,8,7,3,8,8,2,6,1,7,1,8
236:1,1,9,3,7,5,1,2,1,1,8,5,5,2,2,9,2,6,5,8,1,2,9,9,9,5,8,3,1,4
237:5,1,7,8,1,6,7,5,6,1,3,9,2,7,1,5,2,8,6,5,9,5,3,9,3,1,5,6,5,6
238:5,9,4,4,9,9,4,3,6,6,4,8,9,7,2,2,7,5,6,3,2,1,4,8,1,5,7,1,6,6
239:2,6,6,1,2,1,4,7,3,3,3,2,4,9,1,9,1,5,3,1,9,5,1,5,9,8,1,5,3,2
240:7,2,3,2,2,4,8,8,1,7,8,1,9,5,7,8,4,9,6,8,9,5,4,2,8,2,4,7,9,7
241:3,5,5,6,7,8,2,6,7,8,1,4,8,1,2,1,4,4,1,4,5,7,3,4,2,8,7,5,2,8
242:9,3,2,6,8,4,9,7,1,8,5,1,1,4,6,9,5,9,8,1,2,2,8,8,4,7,6,8,8,2
243:4,5,6,8,4,9,2,8,3,7,3,6,5,5,4,2,3,1,8,6,7,2,9,1,5,5,8,4,8,4
244:9,9,5,1,6,9,3,8,2,7,6,4,2,1,4,6,2,1,1,6,9,2,6,9,6,2,9,9,3,8
245:3,4,2,3,7,6,2,4,7,5,2,3,2,9,9,5,2,7,3,6,1,5,1,8,9,8,8,3,9,3
246:4,6,6,8,4,2,1,4,9,7,5,3,3,4,5,6,5,3,6,2,2,8,4,5,4,6,9,4,1,3
247:8,9,5,5,8,3,5,7,1,1,3,8,5,1,6,4,8,5,8,3,1,1,8,6,3,8,3,8,5,1
248:8,1,5,6,3,5,4,5,9,7,6,8,5,9,8,2,9,2,2,1,4,6,9,4,2,3,7,6,6,4
249:6,2,3,1,5,1,5,7,3,9,7,8,5,1,7,7,6,6,4,3,9,4,3,8,2,8,4,1,7,3
250:5,6,8,4,1,1,7,9,6,9,8,3,1,8,7,9,5,8,5,5,9,7,6,7,5,8,6,3,5,4
251:8,6,6,8,7,3,6,6,1,5,1,1,4,9,9,8,2,2,3,7,6,6,7,8,1,9,8,7,6,2
252:8,2,5,1,1,1,6,7,1,7,4,8,2,1,7,5,4,2,2,7,4,8,5,3,4,1,1,9,9,4
253:4,2,9,2,2,4,3,3,1,6,6,8,1,2,3,6,1,4,6,1,8,5,3,2,9,4,2,1,4,6
254:3,9,8,9,1,5,9,7,1,8,5,9,4,2,8,1,1,2,3,6,3,6,4,4,1,4,7,1,4,6
255:2,7,8,3,7,7,1,5,3,1,8,5,9,2,3,3,8,6,1,7,6,3,7,5,3,8,1,9,6,9
256:1,6,1,4,3,4,1,9,2,6,2,7,4,3,2,9,3,3,4,6,6,7,8,2,2,2,2,9,6,2
257:9,9,9,6,8,1,6,1,5,3,1,7,6,1,9,4,5,6,2,7,7,7,5,4,2,2,4,9,5,6
258:1,2,7,6,2,1,4,2,4,3,4,3,2,7,9,6,5,3,9,1,8,6,2,2,8,8,7,6,5,6
259:4,6,7,6,7,9,9,4,8,5,7,2,2,8,9,7,9,1,4,2,4,3,1,4,8,8,4,7,3,2
260:6,3,7,5,6,4,1,2,5,9,7,9,8,4,3,5,5,2,5,5,3,4,3,8,4,8,2,3,5,9
261:4,6,2,5,5,6,9,7,3,5,5,3,9,6,8,2,8,3,9,2,1,6,9,1,3,6,6,1,2,1
262:5,2,5,6,2,3,2,4,6,1,2,6,2,9,1,4,9,6,3,4,2,4,6,3,1,9,4,7,5,1
263:9,9,9,6,8,1,6,1,5,3,1,7,6,1,9,4,5,6,2,7,7,7,1,4,2,2,4,9,5,4
264:6,1,6,4,8,6,2,5,9,1,6,1,3,8,9,8,7,9,9,2,8,5,4,9,5,4,2,7,9,1
265:9,5,1,2,2,6,8,2,8,5,2,9,3,2,7,4,4,2,2,6,7,3,4,5,5,5,4,8,8,9
266:6,1,2,3,3,7,3,9,6,7,3,1,8,9,6,9,2,2,1,8,5,5,7,3,4,5,8,8,4,9
267:3,6,2,8,1,1,2,9,1,4,8,5,5,1,2,9,9,6,1,1,2,6,5,3,8,6,8,4,4,8
268:7,3,6,6,3,7,4,5,3,3,9,3,9,2,6,9,1,4,8,4,2,6,7,1,5,9,7,7,2,7
269:6,9,6,6,5,4,4,6,1,7,5,1,8,4,9,1,5,4,3,9,2,3,2,1,2,6,1,3,6,3
270:9,4,6,1,5,1,4,7,5,6,8,2,2,4,9,6,5,9,4,2,5,2,7,2,4,5,7,1,5,2
271:5,1,1,8,5,9,4,4,3,8,1,5,2,2,7,7,5,9,1,4,9,5,3,9,8,2,8,6,9,1
272:2,1,3,3,9,4,3,2,3,5,5,5,7,6,1,7,7,9,3,3,8,4,4,9,3,5,4,4,5,3
273:7,2,3,2,2,4,8,8,1,7,8,1,9,5,7,8,4,9,6,8,9,5,4,2,8,2,4,7,9,1
274:1,4,2,1,8,8,4,1,1,7,2,2,7,7,2,1,1,8,5,8,2,8,7,6,8,5,2,4,5,5
275:3,9,8,9,1,5,9,7,1,8,5,9,4,2,8,1,5,2,3,6,3,6,4,4,1,4,7,1,4,6
276:2,7,2,6,8,3,5,2,6,2,9,6,2,6,9,7,5,1,6,5,4,9,3,9,8,6,4,2,9,4
277:9,7,6,4,3,7,4,2,9,6,9,8,5,9,6,8,9,1,9,8,5,4,9,6,2,9,8,6,7,7
278:7,8,3,1,9,7,8,7,5,6,3,5,8,6,5,9,5,3,4,6,4,8,4,3,3,1,8,1,8,7
279:2,2,8,4,1,7,2,3,4,4,5,2,5,8,7,5,6,8,9,4,1,5,3,6,4,6,7,4,9,2
280:4,9,1,1,2,2,4,7,4,1,8,3,2,2,8,6,2,8,4,9,4,1,5,6,8,1,8,6,5,8
281:1,1,9,7,3,4,4,9,1,2,6,2,8,1,2,8,9,1,2,4,7,7,6,1,1,2,7,1,4,8
282:7,3,3,5,1,5,1,2,4,7,9,3,5,5,4,6,8,6,9,2,4,2,1,9,8,4,4,4,8,4
283:5,9,2,8,3,5,1,2,7,7,4,2,5,3,2,5,2,8,4,2,4,1,7,3,7,7,1,8,9,8
284:2,8,1,7,4,6,7,8,8,7,6,1,3,9,9,5,6,2,3,3,1,3,5,3,3,2,9,1,1,2
285:5,6,6,3,1,6,5,7,3,9,4,7,6,3,6,9,7,8,5,5,2,4,1,5,9,1,2,9,4,3
286:8,8,2,8,2,3,7,8,9,7,2,2,2,7,4,5,3,6,7,8,5,8,6,8,5,4,4,2,1,2
287:5,6,7,5,1,7,6,8,6,2,8,4,8,1,3,3,9,5,9,4,9,6,8,1,1,8,7,5,8,7
288:2,1,4,4,1,6,2,8,1,5,3,9,4,7,6,2,1,6,8,6,5,1,1,1,6,7,5,9,4,8
289:8,5,9,3,5,8,1,9,2,9,4,5,3,3,8,7,3,9,5,9,1,8,2,7,3,4,9,5,5,5
290:9,3,6,1,4,9,9,8,7,7,2,4,9,8,3,5,4,3,1,7,8,2,6,1,4,1,3,6,2,6
291:3,1,5,8,1,4,4,5,1,2,5,2,7,7,2,3,4,1,9,4,4,8,6,4,3,7,1,8,2,8
292:7,1,8,7,9,5,5,9,8,6,6,9,7,8,3,7,4,8,8,4,7,2,6,6,8,5,4,1,7,3
293:3,1,8,4,1,5,5,6,1,7,4,7,6,5,2,5,6,4,2,8,1,2,9,5,3,8,5,9,8,1
294:1,9,5,9,2,6,2,2,8,2,7,7,9,8,2,5,8,6,3,6,3,1,4,5,6,9,9,7,8,5
295:3,1,5,8,1,4,4,5,1,2,5,2,7,7,2,3,4,1,9,4,4,5,6,4,3,7,1,8,2,8
296:8,2,5,2,9,9,7,8,5,5,2,9,5,7,6,9,2,8,6,9,6,5,2,3,1,2,9,2,8,2
297:6,1,7,9,9,4,9,9,1,5,5,2,2,7,8,2,7,5,1,4,6,2,3,9,2,1,5,2,2,9
298:1,1,9,7,3,4,4,8,1,2,6,2,8,1,2,8,9,1,2,4,7,7,6,1,1,2,7,1,4,5
299:8,8,1,4,9,5,2,1,1,4,2,2,9,5,4,3,3,8,6,6,4,3,3,6,2,8,9,9,7,1
300:3,9,6,6,9,7,3,6,9,4,2,5,3,1,6,5,8,9,8,1,5,2,8,6,9,8,9,4,5,2
301:3,1,2,9,9,8,9,9,4,1,9,7,2,9,8,5,3,6,9,4,6,8,8,2,8,9,8,1,2,5
302:5,9,7,2,2,2,1,3,1,4,2,4,8,4,8,3,2,5,3,3,7,8,8,3,9,7,4,4,6,5
303:6,1,9,8,2,2,9,2,5,6,8,2,7,4,2,1,1,9,4,9,9,5,9,3,6,5,4,4,1,3
304:4,8,2,6,5,9,5,1,9,7,4,4,2,8,2,8,5,8,7,9,2,6,3,6,4,7,6,1,1,1
305:4,3,5,7,2,8,9,4,2,5,1,9,1,2,4,9,9,8,4,1,2,9,6,5,8,2,6,9,9,4
306:6,4,6,6,8,2,5,1,1,9,9,3,4,2,7,4,4,6,2,6,2,4,1,6,8,9,2,3,2,3
307:6,1,4,9,1,2,9,1,3,1,5,1,7,3,7,6,4,3,2,4,8,2,4,9,8,4,1,4,3,9
308:1,5,2,1,6,2,5,5,4,8,4,4,6,9,1,6,4,5,8,1,2,9,7,8,7,2,3,8,8,5
309:8,8,1,2,3,7,9,7,9,4,2,8,9,8,7,9,2,3,8,8,3,6,9,2,6,4,9,5,6,6
310:9,2,7,7,4,8,6,2,7,5,2,2,9,3,5,3,4,2,4,4,8,1,2,3,6,6,8,2,2,6
311:6,7,8,1,5,9,1,9,1,3,5,2,4,6,5,5,7,5,8,5,5,6,7,4,9,4,6,9,6,9
312:1,3,3,5,4,7,2,6,6,6,2,8,1,4,2,6,6,9,4,5,2,1,4,5,3,8,1,8,8,9
313:7,6,1,6,7,2,7,4,3,4,8,6,2,7,1,8,7,4,7,3,6,5,8,3,1,3,1,6,7,9
314:2,4,9,1,9,5,6,3,8,5,8,1,3,3,1,9,1,6,6,8,8,2,3,8,5,8,6,2,4,6
315:5,5,4,2,4,7,4,1,9,3,1,3,4,8,3,1,1,9,7,2,6,8,7,8,5,2,2,3,6,5
316:5,9,4,4,9,9,4,3,6,4,4,8,9,7,2,2,7,5,6,3,2,1,4,8,1,5,7,1,6,6
317:1,8,1,4,4,2,6,2,3,9,4,1,3,3,4,7,5,4,4,7,3,8,3,4,8,2,4,2,9,5
318:6,7,7,6,9,2,4,6,7,4,5,5,1,7,3,3,5,7,8,7,6,3,6,7,8,7,6,5,5,6
319:7,5,7,7,8,1,6,1,3,1,2,7,7,5,3,3,4,3,7,6,1,5,6,1,7,2,7,9,4,4
320:7,8,3,1,9,7,8,7,5,6,3,5,8,6,5,9,5,3,4,6,4,8,4,3,3,1,8,1,8,6
321:7,1,4,3,7,2,3,9,4,7,6,6,4,6,2,1,5,2,2,8,5,3,8,7,6,6,9,8,5,9
322:1,1,1,4,6,5,5,8,2,9,7,1,9,8,5,5,4,8,7,9,4,8,7,3,9,1,1,8,8,8
323:4,6,7,3,9,9,1,6,4,4,7,7,5,5,4,5,6,5,2,9,6,3,4,8,9,8,8,8,2,5
324:6,4,2,9,1,5,7,3,5,8,2,9,6,2,5,3,8,1,4,3,3,8,4,7,1,3,9,3,8,6
325:1,7,2,9,4,4,6,2,7,1,8,1,4,2,5,8,3,5,2,7,1,2,2,5,1,2,4,1,1,2
326:8,2,5,2,9,9,7,8,5,5,2,9,5,7,6,9,2,8,6,9,6,5,2,3,1,2,9,2,8,7
327:7,7,7,8,2,8,3,6,1,4,3,2,8,5,6,7,4,8,4,6,8,1,1,2,6,7,8,7,7,7
328:1,5,2,1,3,2,5,5,4,8,4,4,6,9,1,6,4,5,8,1,2,9,7,8,7,2,3,8,8,5
329:6,6,8,8,3,4,9,7,2,1,7,2,3,3,4,3,8,6,9,7,9,8,2,5,1,8,2,5,5,8
330:8,8,4,8,5,6,3,9,6,8,1,5,3,4,7,9,5,6,3,7,7,3,1,6,4,6,2,5,3,2
331:4,8,1,4,1,9,4,7,6,3,5,4,9,9,6,7,4,4,7,4,7,1,2,3,6,7,6,4,4,1
332:7,4,5,8,5,4,9,2,3,9,2,6,3,3,8,6,8,3,3,9,6,3,3,8,8,5,3,7,4,9
333:7,2,2,8,3,6,2,6,3,5,4,5,4,7,2,3,6,6,9,3,4,6,3,7,6,2,8,8,1,3
334:1,6,9,3,8,5,8,7,1,2,1,9,6,8,5,1,2,3,6,5,1,5,5,8,8,2,9,4,2,7
335:1,5,2,1,6,2,5,5,4,8,4,4,6,9,1,6,4,5,8,1,2,9,7,8,7,2,3,8,8,2
336:2,8,7,4,5,5,4,3,2,3,5,5,2,3,3,5,1,1,8,8,7,2,8,9,8,9,5,3,1,8
337:7,8,5,1,4,5,3,7,7,1,4,9,6,4,3,1,1,4,8,3,6,3,1,1,5,8,6,8,2,4
338:7,6,9,1,6,3,6,3,6,1,6,6,7,3,7,4,5,9,5,5,5,3,5,1,8,5,7,1,1,4
339:5,3,8,5,5,5,9,4,3,8,4,4,9,5,1,2,5,6,1,7,4,9,8,8,3,1,6,5,4,9
340:8,8,9,2,3,7,8,9,7,8,8,2,2,7,4,5,8,9,9,2,7,1,1,4,9,9,5,4,2,5
341:3,1,5,8,1,4,4,5,1,2,5,2,7,7,2,3,4,1,9,4,4,8,6,4,3,7,1,8,2,8
342:7,1,4,3,7,2,3,9,4,7,6,6,4,6,2,1,5,2,2,8,5,3,8,7,7,6,9,8,5,6
343:4,7,1,5,3,3,7,1,5,6,6,7,3,9,4,8,9,9,9,1,2,4,4,6,6,7,9,1,7,1
344:4,1,3,2,8,8,3,9,2,8,9,8,9,8,7,6,6,9,8,6,7,4,9,5,2,3,6,7,7,2
345:7,2,8,4,9,3,2,6,2,3,3,6,9,1,9,3,5,2,6,7,1,5,2,2,4,8,2,1,6,5
346:9,5,7,2,4,4,1,2,3,1,8,3,1,2,7,3,8,5,9,2,3,2,5,2,8,8,7,5,2,8
347:4,5,8,2,4,1,2,7,4,2,8,1,9,8,6,1,9,9,9,3,2,2,5,1,2,5,1,3,2,3
348:5,9,2,8,3,5,1,2,7,7,4,2,5,3,2,5,2,8,4,2,4,1,7,3,7,7,1,8,9,5
349:6,8,7,3,9,5,7,2,8,3,8,9,6,2,5,4,5,1,6,9,4,7,9,9,4,9,4,4,1,2
350:6,9,3,2,8,6,9,4,1,5,4,5,1,7,7,3,6,4,1,9,1,8,9,7,3,5,7,4,2,6
351:8,4,4,3,4,6,9,4,9,2,4,2,8,9,1,4,1,7,8,4,8,9,6,7,9,9,6,8,2,3
352:6,6,3,3,5,7,9,8,1,5,8,7,1,3,6,6,8,1,2,8,9,6,9,3,5,2,1,9,3,9
353:5,4,9,9,3,4,3,9,2,5,2,1,6,3,8,1,5,2,4,5,3,8,2,4,2,4,3,3,9,9
354:8,8,5,6,6,7,2,3,9,4,7,6,8,9,7,1,7,3,3,1,2,1,8,7,7,6,6,8,1,3
355:4,5,2,5,9,5,1,7,8,1,5,8,3,2,1,9,7,3,9,6,7,4,3,1,4,9,1,8,4,6
356:7,7,7,8,2,8,3,6,1,4,3,2,8,5,6,7,4,8,4,6,8,1,1,2,6,7,6,7,7,4
357:3,9,7,5,3,3,7,1,2,3,8,1,8,9,2,9,3,7,5,9,3,3,1,1,9,6,9,8,9,7
358:9,4,1,2,4,4,5,3,4,4,3,2,8,9,3,3,4,7,8,2,7,9,3,4,9,9,3,6,5,9
359:8,8,1,4,9,5,2,1,1,4,2,2,9,5,4,3,3,8,6,6,4,3,3,6,2,8,9,9,7,2
360:6,5,1,6,4,3,8,6,6,9,8,2,2,7,8,1,2,6,7,8,9,5,3,2,4,7,7,4,4,6
361:1,8,1,5,3,7,3,6,6,9,2,9,3,2,4,3,2,8,5,1,5,2,1,5,3,8,5,1,4,8
362:6,9,6,6,7,6,5,7,3,1,8,6,6,4,4,1,6,4,4,7,6,8,6,7,1,6,2,7,9,4
363:1,7,7,5,5,2,6,8,4,1,4,3,5,1,3,5,2,6,9,9,9,9,7,3,7,3,4,8,5,4
364:1,1,9,5,2,1,1,2,5,1,2,6,1,3,9,7,3,5,5,3,2,2,4,2,1,8,7,1,9,2
365:3,6,6,9,5,5,3,5,5,8,9,7,5,4,1,7,2,7,7,7,7,3,5,5,2,7,3,6,6,9
366:4,4,9,6,1,3,1,5,4,9,2,5,5,1,4,7,3,9,9,5,2,5,9,7,8,2,9,3,8,8
367:9,8,3,7,9,5,7,2,2,3,3,6,9,9,9,6,7,1,7,1,8,9,3,7,5,1,6,9,6,8
368:4,7,6,9,8,5,3,9,8,5,4,8,6,3,4,9,9,4,9,8,5,9,3,3,4,4,6,8,7,5
369:6,1,7,9,9,4,9,9,1,5,5,2,2,7,8,2,7,5,1,4,6,2,3,9,2,1,8,2,2,9
370:7,6,9,2,9,6,2,7,6,5,8,8,1,3,2,1,1,5,4,7,6,2,4,7,6,5,3,6,6,5
371:6,6,3,1,1,4,2,2,6,2,2,9,9,7,9,9,6,1,2,3,2,8,3,1,1,8,3,2,9,3
372:1,8,5,4,8,5,2,1,8,6,7,6,6,9,4,1,3,5,1,6,5,9,2,9,3,6,1,2,5,6
373:1,1,4,3,5,5,3,6,9,9,1,7,1,7,6,6,6,7,3,8,9,5,3,8,2,1,3,9,7,4
374:9,7,8,2,4,3,6,4,2,3,9,8,4,4,6,8,3,6,1,8,4,4,5,9,6,7,6,7,4,8
375:6,4,2,9,1,5,7,3,5,2,2,9,6,2,5,3,8,1,4,3,3,8,4,7,1,3,9,3,8,6
376:7,5,7,5,8,1,6,1,3,1,2,7,7,5,3,3,4,3,7,6,1,5,6,1,7,2,7,9,4,9
377:6,3,7,2,4,6,5,1,3,4,9,5,4,4,9,6,6,9,5,6,3,8,9,3,3,4,1,3,3,7
378:8,7,6,2,7,8,4,6,5,4,1,1,8,5,9,5,9,9,3,8,6,1,5,6,1,9,5,3,4,5
379:5,1,5,3,4,4,2,4,7,8,8,6,5,8,9,1,9,8,3,4,5,4,2,2,1,9,6,6,1,4
380:5,1,5,3,4,4,2,4,7,8,8,6,5,8,9,1,9,8,3,4,5,4,2,2,1,9,6,6,1,7
381:6,1,4,9,1,2,9,1,3,1,5,8,7,3,7,6,4,3,2,4,8,2,4,9,8,4,1,4,3,6
382:9,6,1,8,5,2,6,4,3,7,7,4,9,2,3,9,2,8,2,7,8,7,9,9,4,8,6,4,5,1
383:1,7,9,6,6,2,5,1,4,3,5,2,2,4,4,3,5,4,7,2,9,8,1,4,9,7,5,6,6,3
384:4,5,7,2,1,9,6,4,5,8,8,8,7,8,4,4,6,1,1,1,9,7,3,6,9,1,9,5,1,1
385:5,7,2,5,2,9,5,6,5,6,6,6,7,7,6,9,1,4,7,3,5,9,8,9,1,4,7,4,1,3
386:7,4,8,4,9,5,8,3,4,1,4,3,8,5,7,2,1,6,5,5,1,3,6,4,5,9,8,5,1,5
387:7,6,1,6,4,2,7,4,3,4,8,6,2,7,1,8,7,4,7,3,6,5,8,3,1,3,1,6,7,9
388:4,5,5,7,2,4,7,8,9,5,2,2,6,8,6,9,4,3,8,3,4,2,4,4,7,6,7,8,1,1
389:9,3,2,6,8,4,9,7,1,8,5,1,3,4,6,9,5,9,8,1,2,2,8,8,4,7,6,8,8,9
390:1,3,9,4,6,4,9,5,3,5,4,4,4,4,8,8,4,2,3,6,2,6,8,4,4,1,7,7,8,1
391:9,4,3,5,4,4,4,7,2,2,1,4,1,7,2,2,3,5,5,9,7,6,2,3,9,2,5,4,1,9
392:7,7,7,8,2,8,3,6,1,4,3,2,8,5,6,7,4,8,4,6,8,1,1,2,6,7,6,7,7,7
393:5,8,6,3,9,8,1,6,2,4,6,1,4,4,6,9,5,8,3,6,5,5,1,2,1,5,9,2,1,9
394:6,5,8,9,7,1,9,6,1,4,7,5,5,5,6,2,9,2,4,7,8,7,5,4,3,4,9,1,5,8
395:9,4,3,5,4,4,4,7,2,2,1,4,1,7,2,2,3,5,5,9,7,6,2,3,9,2,5,4,1,9
396:9,3,2,6,8,4,9,7,1,8,5,1,1,4,6,9,5,9,8,1,2,2,8,8,4,7,6,8,8,9
397:8,1,9,6,1,6,4,1,6,2,3,4,9,1,3,9,7,5,9,6,2,5,9,4,1,1,2,7,1,4
398:3,4,4,6,7,7,5,5,8,8,4,8,7,3,5,2,7,7,6,7,2,9,1,1,5,3,9,7,1,6
399:7,7,3,1,4,8,5,3,5,1,6,6,2,9,9,7,7,9,8,9,9,9,5,5,7,3,5,1,2,5
400:5,2,5,6,2,3,2,4,6,1,2,6,2,9,1,4,9,6,3,4,2,4,6,3,1,9,4,7,5,1
401:7,1,4,2,9,7,8,7,2,5,7,8,4,1,2,8,3,9,3,1,5,2,4,8,6,7,5,9,8,5
402:8,7,4,9,1,7,5,8,3,2,2,6,5,7,6,7,5,9,1,3,1,9,3,2,1,4,8,7,4,5
403:9,8,8,7,7,8,8,8,7,5,3,4,4,6,7,2,6,5,9,5,7,9,4,2,9,7,5,3,8,9
404:8,2,5,2,9,9,7,6,5,5,2,9,5,7,6,9,2,8,6,9,6,5,2,3,1,2,9,2,8,2
405:4,9,5,6,6,3,2,7,1,3,6,9,7,8,3,4,9,1,5,1,9,6,5,6,6,8,7,6,6,3
406:5,8,6,5,6,2,1,5,3,4,9,1,2,1,2,7,6,6,4,2,6,6,2,7,7,1,9,2,1,4
407:4,5,2,5,9,5,1,7,8,1,5,8,3,2,1,9,7,3,2,6,7,4,3,1,4,9,1,8,4,6
408:5,6,6,3,1,6,5,7,3,9,4,7,6,3,6,9,7,8,5,5,2,5,1,5,9,1,2,9,4,3
409:8,3,4,8,6,8,2,3,3,9,4,2,2,7,1,4,3,4,5,3,4,5,7,1,6,6,5,7,7,8
410:6,1,2,2,1,3,2,1,2,1,7,1,4,8,8,1,4,4,4,7,9,3,2,6,1,9,7,8,4,3
411:1,1,4,3,5,5,3,6,9,9,1,7,1,7,6,6,6,7,3,8,9,5,3,8,2,1,3,9,7,9
412:1,1,9,3,8,6,4,8,9,4,6,6,2,1,1,5,4,6,4,5,5,5,4,8,9,9,9,9,2,4
413:3,5,5,6,7,8,2,6,7,8,1,4,8,8,2,1,4,4,1,4,5,7,3,4,2,8,7,5,2,8
414:2,8,4,8,6,2,7,3,8,4,3,1,5,3,4,8,3,6,2,1,2,7,6,5,6,4,5,2,8,1
415:8,5,2,2,3,3,1,3,9,6,9,3,9,3,6,7,8,8,3,5,3,1,5,9,2,5,7,6,4,9
416:1,1,3,3,6,7,4,7,2,8,1,7,9,6,4,1,7,9,7,9,9,9,7,3,5,8,6,3,5,8
417:6,4,2,9,1,5,7,3,5,2,2,9,6,2,5,3,8,1,4,3,3,8,4,7,1,3,9,3,8,5
418:3,6,2,8,1,1,2,9,1,4,8,5,5,1,2,9,9,6,1,1,4,6,5,3,8,6,8,4,4,8
419:5,2,5,6,2,3,2,4,6,1,2,6,2,9,1,4,9,6,3,4,2,4,6,3,1,9,4,7,5,6
420:1,1,1,4,6,5,5,8,2,9,3,1,9,8,5,5,4,8,7,9,4,8,7,3,9,1,1,8,8,8
421:7,4,3,1,1,7,9,8,2,5,3,5,2,4,7,7,1,7,5,6,2,5,7,1,7,1,7,7,4,1
422:1,7,6,8,4,7,4,3,6,7,7,2,6,6,4,1,8,9,9,3,7,5,3,3,4,2,9,2,2,5
423:8,6,5,3,2,8,9,9,2,6,9,2,5,8,6,9,4,8,7,1,6,3,5,3,7,8,7,4,4,6
424:9,9,5,1,6,9,3,8,2,7,6,4,2,1,4,6,2,1,1,6,9,2,6,9,6,2,9,9,3,6
425:3,5,3,3,2,8,7,2,2,7,7,7,8,3,7,2,8,5,5,3,9,3,9,6,8,4,3,9,9,1
426:3,5,2,4,9,2,4,1,4,2,3,6,8,5,6,1,6,6,4,8,5,6,3,5,5,5,1,4,3,4
427:1,3,7,6,9,5,8,4,3,5,7,8,7,5,4,6,4,3,2,6,8,8,7,8,5,8,2,2,2,4
428:2,4,3,9,5,2,7,9,6,8,7,2,4,7,7,1,5,5,5,2,2,6,6,4,1,7,6,8,7,2
429:6,7,7,6,9,2,4,6,7,4,5,5,1,7,3,3,5,7,8,7,6,3,6,7,8,7,6,5,5,2
430:5,4,9,6,4,4,7,2,7,7,8,6,1,8,8,9,2,4,6,5,9,2,1,5,3,8,4,4,2,4
431:3,8,8,3,1,4,5,1,6,5,3,6,8,7,6,6,9,6,3,5,3,4,4,3,2,9,3,3,3,5
432:2,7,3,2,1,3,3,8,4,2,3,8,9,4,9,4,5,1,2,2,7,6,5,4,3,7,1,6,1,3
433:9,3,4,8,1,3,5,8,2,4,5,5,9,5,8,2,9,4,2,5,4,2,4,4,1,2,6,8,1,8
434:6,8,4,6,8,2,5,6,2,4,5,2,1,4,2,3,4,8,7,7,1,2,7,6,9,3,9,3,8,6
435:5,6,4,4,2,1,6,9,7,5,1,7,1,9,2,4,4,4,3,1,7,2,6,4,5,2,8,9,2,2
436:4,7,1,5,4,3,7,1,5,6,6,7,3,9,4,8,9,9,9,1,2,4,4,6,6,7,9,1,7,1
437:8,9,7,3,9,2,7,6,1,9,6,3,5,9,4,5,6,6,1,3,1,9,9,3,8,7,1,8,1,6
438:7,7,6,5,3,1,1,9,9,3,3,3,5,8,9,1,9,8,2,5,9,5,5,3,6,3,2,9,9,4
439:4,7,1,5,4,3,7,1,5,6,6,7,3,9,4,8,9,9,9,1,2,4,4,6,6,7,9,1,7,4
440:6,5,8,9,7,1,9,6,1,4,7,5,5,5,6,2,9,2,4,7,8,7,5,4,3,4,9,1,2,5
441:4,4,4,4,1,2,2,1,8,6,5,2,8,8,1,5,3,9,4,8,1,8,5,4,3,9,2,8,8,5
442:1,4,9,3,5,3,7,7,6,3,7,2,6,9,2,4,4,4,3,2,2,1,9,1,8,2,7,3,1,4
443:9,2,6,8,3,1,5,6,5,9,9,6,5,5,1,7,3,4,1,7,4,3,3,4,8,3,1,3,6,6
444:7,7,6,4,4,1,7,4,4,4,6,9,9,9,3,7,5,1,5,2,6,5,7,2,1,4,7,2,5,4
445:8,1,6,2,7,6,8,6,6,9,5,3,2,5,1,3,4,6,9,3,9,8,1,1,4,3,7,1,6,1
446:9,5,7,6,7,3,8,3,4,2,9,7,7,9,2,7,4,8,2,2,1,4,3,5,3,3,7,2,8,7
447:5,6,6,3,1,6,5,7,3,9,4,7,6,3,6,9,7,8,5,5,2,4,1,5,9,1,2,9,4,5
448:1,2,2,6,7,1,9,1,2,5,7,2,3,7,3,5,2,3,8,9,7,3,7,6,6,7,8,9,3,8
449:5,9,2,8,3,5,1,5,7,7,4,2,5,3,2,5,2,8,4,2,4,1,7,3,7,7,1,8,9,8
450:8,7,4,9,1,7,5,8,3,2,2,6,5,7,6,7,5,9,1,3,1,9,3,2,1,4,8,7,4,8
